ax,ay,az,gx,gy,gz,label,sample_id
0.6621,0.3376,-0.2944,-5.7405,6.0687,14.3130,1,1_10
0.6880,0.3015,-0.2695,-2.4122,17.7557,21.7099,1,1_10
0.7383,0.2637,-0.2361,-1.4962,17.0153,24.3206,1,1_10
0.7898,0.2375,-0.2041,-3.1756,7.1832,26.1298,1,1_10
0.8203,0.1924,-0.1887,-4.6947,-8.5496,25.6870,1,1_10
0.7617,0.1760,-0.1917,-5.2443,-19.1985,25.3893,1,1_10
0.7578,0.1858,-0.1528,-3.3130,-23.5649,26.2595,1,1_10
0.7139,0.1814,-0.1272,4.5496,-18.9389,28.2366,1,1_10
0.7363,0.2153,-0.1003,18.5344,-9.9924,33.7939,1,1_10
0.7578,0.2183,-0.1714,34.1527,-4.4733,39.9695,1,1_10
0.8120,0.2141,-0.2334,43.6031,-0.8702,47.2824,1,1_10
0.8716,0.1736,-0.3372,46.8015,-6.4885,53.4504,1,1_10
0.8777,0.1091,-0.4333,43.0076,-16.5267,58.5344,1,1_10
0.9021,0.1069,-0.5225,35.9542,-22.4198,62.5573,1,1_10
0.9946,0.1467,-0.5625,30.2977,-17.4809,63.2443,1,1_10
1.0774,0.1580,-0.6057,25.4580,-8.6183,57.2061,1,1_10
1.1677,0.1653,-0.6125,18.8168,0.3588,49.1908,1,1_10
1.6138,0.1162,-0.6968,2.1450,-1.8321,23.4504,1,1_10
1.4292,0.2048,-0.6318,-20.3435,-18.8855,8.2672,1,1_10
1.4568,0.2375,-0.5503,-31.9160,-33.7863,19.8931,1,1_10
1.6814,0.2717,-0.5344,-44.5878,-45.9924,-8.8626,1,1_10
1.5010,0.3437,-0.4116,-47.1069,-36.8779,-19.3359,1,1_10
1.4207,0.3613,-0.3320,-36.8168,-26.1221,-21.6336,1,1_10
1.3364,0.3679,-0.2871,-23.0534,-15.3969,-18.6260,1,1_10
1.2473,0.3328,-0.3057,-10.4885,-2.6870,-14.7405,1,1_10
1.1870,0.2981,-0.3325,-2.5573,10.5420,-9.5573,1,1_10
1.1777,0.2607,-0.3357,1.3969,15.0305,-6.7099,1,1_10
1.1086,0.2620,-0.2979,2.5573,10.8473,-4.8855,1,1_10
1.0647,0.2231,-0.3044,0.7634,4.2977,-6.4733,1,1_10
1.0081,0.2229,-0.2725,-1.1908,1.9847,-7.8779,1,1_10
0.9448,0.2288,-0.2449,1.1679,0.3130,-9.5420,1,1_10
0.9294,0.2036,-0.2881,2.7863,0.8550,-10.0534,1,1_10
0.8784,0.1943,-0.2908,3.5267,2.4885,-7.9389,1,1_10
0.8716,0.1924,-0.3047,5.0229,2.8626,-4.1603,1,1_10
0.8799,0.2078,-0.2983,4.8931,1.6794,-0.2901,1,1_10
0.8938,0.2288,-0.2866,6.3435,-0.4656,1.6565,1,1_10
0.9038,0.2373,-0.2947,9.1374,-1.8779,3.5420,1,1_10
0.9014,0.2419,-0.3242,11.5038,-1.9084,4.0382,1,1_10
0.8606,0.2312,-0.3875,11.4809,2.7405,6.7099,1,1_10
1.0186,0.1892,-0.4226,7.1679,4.5344,7.0687,1,1_10
0.9163,0.2278,-0.3997,4.2061,2.3282,12.7252,1,1_10
1.0444,0.2109,-0.4070,0.7557,-2.4656,4.5878,1,1_10
1.0681,0.2236,-0.3870,0.5649,-0.9237,4.9466,1,1_10
1.0896,0.2273,-0.3711,2.0687,-1.6565,1.2901,1,1_10
1.0759,0.2246,-0.3767,2.6794,-3.3206,0.0687,1,1_10
1.0315,0.2253,-0.3882,3.3435,-2.8550,-0.0840,1,1_10
1.0264,0.2415,-0.3779,5.0076,0.2443,2.0229,1,1_10
1.0254,0.2393,-0.3689,7.4809,2.9847,3.5954,1,1_10
1.0269,0.2244,-0.4170,8.9618,7.0458,5.6183,1,1_10
1.0918,0.2212,-0.4399,8.2824,10.9237,6.8626,1,1_10
1.1326,0.2468,-0.4392,5.6412,9.6565,5.9618,1,1_10
1.1995,0.2627,-0.4192,2.5725,7.0382,4.5267,1,1_10
1.2454,0.2603,-0.4048,0.5496,4.4351,-1.0687,1,1_10
1.2466,0.2605,-0.3948,1.6641,3.6107,-7.6947,1,1_10
1.2122,0.2485,-0.4150,3.6336,5.3282,-12.0611,1,1_10
1.2043,0.2434,-0.4446,1.6870,8.6641,-16.7023,1,1_10
1.2263,0.2585,-0.4448,-4.6412,7.7405,-22.5420,1,1_10
1.2373,0.2610,-0.4255,-9.7176,1.6489,-26.7634,1,1_10
1.2346,0.2766,-0.3982,-12.8931,-2.8397,-29.8168,1,1_10
1.1814,0.2986,-0.3965,-13.2214,-2.6565,-32.6565,1,1_10
1.1638,0.2769,-0.3843,-11.9924,1.5649,-35.4122,1,1_10
1.1196,0.2646,-0.3809,-10.3511,7.5038,-38.9695,1,1_10
1.0732,0.2454,-0.3870,-10.7634,12.8015,-40.3511,1,1_10
1.0940,0.2256,-0.3599,-12.2901,12.9924,-41.7252,1,1_10
1.0503,0.2288,-0.3210,-13.5344,8.2366,-44.7939,1,1_10
0.9990,0.2283,-0.3147,-14.5420,3.7176,-46.7863,1,1_10
0.9478,0.2351,-0.3013,-14.9618,0.9084,-47.4198,1,1_10
0.8708,0.2388,-0.2832,-14.0992,1.5267,-47.4046,1,1_10
0.7720,0.2639,-0.2410,-10.5191,6.4733,-42.9008,1,1_10
0.7388,0.2810,-0.2539,-6.1298,13.0992,-40.1374,1,1_10
0.7212,0.2800,-0.2803,-3.0763,20.0916,-33.6489,1,1_10
0.7725,0.2800,-0.2747,-2.4656,21.7863,-30.1069,1,1_10
0.8057,0.2776,-0.2688,-3.5191,17.4733,-28.8473,1,1_10
0.7944,0.2776,-0.2683,-4.8779,9.8321,-28.9084,1,1_10
0.7883,0.2800,-0.2949,-7.4733,4.9618,-28.5573,1,1_10
0.7771,0.2957,-0.2798,-10.3206,4.3817,-27.8473,1,1_10
0.7720,0.3218,-0.2703,-9.1832,6.2977,-25.6489,1,1_10
0.7603,0.3403,-0.2524,-6.9924,7.7634,-22.3893,1,1_10
0.7483,0.3464,-0.2659,-5.6031,6.7634,-17.5496,1,1_10
0.7659,0.3501,-0.2629,-4.9924,5.5649,-12.0076,1,1_10
0.7488,0.3564,-0.2717,-4.3053,5.0153,-6.8015,1,1_10
0.7671,0.3613,-0.2771,-4.0229,7.0382,-2.3053,1,1_10
0.7905,0.3623,-0.2783,-4.8321,8.5649,0.9466,1,1_10
0.8347,0.3604,-0.2686,-5.9008,7.8626,2.4046,1,1_10
0.8308,0.3723,-0.2554,-5.7634,6.9924,2.4962,1,1_10
0.8328,0.3762,-0.2368,-3.2519,6.3435,4.8397,1,1_10
0.8362,0.3821,-0.2412,-1.1985,5.0687,7.7863,1,1_10
0.8450,0.3794,-0.2322,1.2061,3.6947,11.0992,1,1_10
0.8518,0.3821,-0.2302,4.7481,3.6489,14.1374,1,1_10
0.8787,0.3821,-0.2437,7.6947,4.1298,15.7939,1,1_10
0.8865,0.3662,-0.2666,9.7023,6.4809,17.0305,1,1_10
0.9048,0.3640,-0.2859,11.2443,9.9160,18.8702,1,1_10
0.9263,0.3508,-0.2910,10.5420,10.3740,21.8092,1,1_10
0.9590,0.3413,-0.2622,8.6489,6.8321,22.8931,1,1_10
0.9871,0.3342,-0.2480,5.3053,1.0840,22.4351,1,1_10
1.0691,0.1599,-0.7427,7.2366,3.1298,-12.3664,1,1_11
1.0945,0.1663,-0.8127,0.9695,-8.8931,-11.0916,1,1_11
1.1077,0.2002,-0.8657,-4.5573,-12.0916,-6.1527,1,1_11
1.0557,0.2266,-0.9109,-5.9466,-7.4504,4.0992,1,1_11
1.1575,0.2322,-0.9978,-2.1145,3.0763,12.3435,1,1_11
1.2366,0.2351,-1.0518,1.9924,15.8550,11.7634,1,1_11
1.2986,0.2148,-1.0942,3.3282,30.7023,8.7863,1,1_11
1.4021,0.1624,-1.1470,-2.1603,38.8473,1.8321,1,1_11
1.4741,0.1316,-1.1748,-13.9008,35.9389,-6.9466,1,1_11
1.4570,0.1025,-1.2363,-28.7634,27.7710,-17.2519,1,1_11
1.4478,0.0869,-1.2500,-46.8931,20.1069,-26.8244,1,1_11
1.4331,0.0889,-1.2241,-66.8397,11.3130,-36.7786,1,1_11
1.3862,0.1050,-1.1096,-85.3740,0.4962,-44.9313,1,1_11
1.3052,0.1499,-0.9709,-97.3282,-9.6183,-51.2595,1,1_11
1.1768,0.1890,-0.8535,-104.7176,-16.4733,-55.3130,1,1_11
1.0193,0.2166,-0.7256,-107.3893,-18.4427,-55.5802,1,1_11
0.9106,0.2498,-0.6128,-106.9695,-17.1450,-51.7481,1,1_11
0.8013,0.2749,-0.4907,-105.0763,-11.8626,-47.2214,1,1_11
0.7285,0.2415,-0.3789,-98.9084,-2.4885,-40.5191,1,1_11
0.7507,0.1963,-0.3408,-96.0076,1.1679,-37.4275,1,1_11
0.7939,0.1423,-0.3181,-100.1374,-1.3817,-37.2901,1,1_11
0.7974,0.1167,-0.2512,-111.8626,-11.5649,-43.4580,1,1_11
0.6902,0.0942,-0.1616,-121.9847,-22.0763,-46.6794,1,1_11
0.6086,0.0869,-0.1030,-128.6031,-25.0458,-44.0687,1,1_11
0.5911,0.1138,-0.0100,-132.7710,-22.2443,-40.4733,1,1_11
0.5937,0.1785,0.1123,-129.5649,-20.6641,-36.3740,1,1_11
0.5918,0.2407,0.1953,-121.2824,-20.6107,-33.4962,1,1_11
0.5623,0.3064,0.2700,-106.9237,-20.5725,-30.1145,1,1_11
0.5056,0.3745,0.2795,-88.9313,-15.3969,-24.0534,1,1_11
0.4980,0.4165,0.2954,-69.7557,-7.7557,-16.2061,1,1_11
0.4714,0.4487,0.2410,-49.6489,0.9847,-8.7939,1,1_11
0.4907,0.4622,0.1650,-32.8473,13.4580,-1.8626,1,1_11
0.5615,0.4517,0.0781,-23.3053,22.4351,1.0458,1,1_11
0.6362,0.4412,0.0234,-21.1679,23.0992,1.0458,1,1_11
0.6768,0.4375,0.0063,-21.6107,14.9313,-1.7405,1,1_11
0.6897,0.4260,-0.0125,-23.9008,4.7176,-6.4885,1,1_11
0.6523,0.4287,-0.0176,-26.2519,-5.6947,-11.7328,1,1_11
0.6011,0.4207,-0.0020,-27.7710,-15.4962,-15.5496,1,1_11
0.5042,0.4312,0.0266,-25.0992,-20.4198,-17.1603,1,1_11
0.4319,0.4390,0.0618,-17.1298,-17.7710,-15.9847,1,1_11
0.3616,0.4651,0.0867,-4.3893,-10.2977,-10.6412,1,1_11
0.3621,0.4736,0.0664,9.7481,-2.0229,-2.6641,1,1_11
0.4512,0.4910,0.0466,21.0763,0.7252,5.3053,1,1_11
0.5247,0.4753,-0.0044,27.1679,-8.4656,6.9847,1,1_11
0.4902,0.4404,-0.0618,30.4198,-18.3893,6.4809,1,1_11
0.4355,0.3909,-0.0894,33.7481,-22.6870,7.5344,1,1_11
0.4121,0.3357,-0.1230,38.9389,-23.1450,9.4656,1,1_11
0.3960,0.2932,-0.1445,45.1985,-22.2061,10.8626,1,1_11
0.3665,0.2981,-0.1921,53.5191,-18.2137,13.4504,1,1_11
0.3447,0.2715,-0.2751,56.9771,-7.8702,17.4656,1,1_11
0.2600,0.2874,-0.2605,60.0992,4.5344,23.5649,1,1_11
0.4910,0.2668,-0.2925,60.5878,9.6718,21.7939,1,1_11
0.4727,0.2815,-0.2517,61.1603,10.8550,20.9084,1,1_11
0.5012,0.2656,-0.2507,60.7634,8.9618,22.4275,1,1_11
0.4197,0.3008,-0.2705,59.2595,8.2366,23.1069,1,1_11
0.4585,0.3250,-0.2563,56.7023,17.9389,31.4198,1,1_11
0.4670,0.3440,-0.1833,60.1603,28.5878,39.7328,1,1_11
0.5452,0.3708,-0.1726,63.1908,33.5420,46.8321,1,1_11
0.5642,0.3491,-0.2070,62.4809,32.3053,52.4962,1,1_11
0.5688,0.4102,-0.2134,65.8397,38.1145,64.4656,1,1_11
0.6655,0.3813,-0.2522,67.2443,47.0763,75.8092,1,1_11
0.7930,0.3906,-0.2246,70.9313,57.4733,84.9695,1,1_11
0.8967,0.4065,-0.1907,74.5573,57.4198,89.7252,1,1_11
0.9534,0.4182,-0.2026,76.5267,51.1069,96.2214,1,1_11
1.0625,0.4268,-0.2668,75.5725,44.0916,102.3893,1,1_11
1.1516,0.3499,-0.4036,71.1756,40.6489,104.3740,1,1_11
1.2498,0.3223,-0.4519,63.4885,45.2824,102.5878,1,1_11
1.3481,0.2957,-0.4641,56.7099,43.5573,99.0000,1,1_11
1.4021,0.2468,-0.4956,51.4504,38.5344,94.3282,1,1_11
1.4382,0.2390,-0.4946,46.7481,32.0076,91.5496,1,1_11
1.4890,0.2283,-0.4983,42.3359,24.2214,91.6794,1,1_11
1.5398,0.1716,-0.5259,36.9313,17.4656,88.8473,1,1_11
1.5864,0.1370,-0.5452,31.7863,12.3053,83.9313,1,1_11
1.6042,0.1189,-0.5479,28.2443,9.3435,76.5954,1,1_11
1.6860,0.0859,-0.5491,25.7710,11.9160,64.9237,1,1_11
1.5110,0.0586,-0.5210,24.5115,18.8321,65.6107,1,1_11
1.6467,0.0007,-0.5203,18.8779,14.8244,50.1145,1,1_11
1.6104,0.0061,-0.4736,11.7023,7.7710,43.3053,1,1_11
1.6104,0.0173,-0.4392,6.4275,-6.4656,33.0153,1,1_11
1.5259,0.0334,-0.4294,1.5649,-17.2443,26.2672,1,1_11
1.4331,0.0515,-0.4133,-0.6947,-22.6565,20.0763,1,1_11
1.3169,0.0598,-0.4060,2.1145,-18.5649,17.4656,1,1_11
1.2539,0.0645,-0.4241,6.1832,-7.8473,14.3969,1,1_11
1.2019,0.0608,-0.4163,9.3206,4.8397,14.2977,1,1_11
1.2378,0.0425,-0.4211,9.5115,10.6870,14.9542,1,1_11
1.2800,0.0283,-0.3884,5.8702,4.0229,11.6794,1,1_11
1.2603,0.0278,-0.3809,1.4427,-5.6031,5.8550,1,1_11
1.1833,0.0293,-0.3699,-1.4580,-10.4275,0.5420,1,1_11
1.0842,0.0513,-0.3567,-0.6183,-8.0305,-1.1450,1,1_11
1.0342,0.0593,-0.3635,1.9542,-1.0229,0.9389,1,1_11
1.0342,0.0503,-0.3518,3.3893,4.5802,3.5420,1,1_11
1.0786,0.0527,-0.3455,2.8397,6.5038,3.9542,1,1_11
1.0940,0.0559,-0.3291,1.2443,2.7710,2.9008,1,1_11
1.0859,0.0503,-0.3254,0.5496,-2.9618,0.9847,1,1_11
1.0564,0.0723,-0.3120,1.0763,-6.6794,-1.0687,1,1_11
0.9980,0.0759,-0.3137,3.0076,-5.8550,-0.6947,1,1_11
0.9673,0.0776,-0.3245,5.8702,-1.2748,2.2748,1,1_11
0.9878,0.0725,-0.3325,7.9618,2.8550,5.4275,1,1_11
1.0271,0.0671,-0.3506,8.7176,4.3893,6.1527,1,1_11
1.0449,0.0542,-0.3613,8.0458,3.3435,5.4962,1,1_11
1.0444,0.0481,-0.3669,7.4275,1.9237,4.7710,1,1_11
1.0708,0.0361,-0.3655,5.9924,-0.7710,2.8550,1,1_11
1.0618,0.0317,-0.3757,3.4962,-4.2366,0.7099,1,1_11
1.0361,0.0400,-0.3652,1.0229,-6.8015,0.0611,1,1_11
1.0164,0.0400,-0.3718,-0.3130,-6.7939,0.0305,1,1_11
1.0051,0.0393,-0.3906,-1.2061,-2.0992,0.9313,1,1_11
1.0442,0.0410,-0.4104,-2.7481,4.0458,0.0458,1,1_11
1.0447,0.0342,-0.3889,-4.0687,8.5954,-1.6183,1,1_11
1.0923,0.0320,-0.3738,-4.3359,7.8931,-4.4733,1,1_11
1.1077,0.0222,-0.3574,-6.2443,-0.6260,-6.6260,1,1_11
1.0906,0.0278,-0.3403,-7.7710,-10.4275,-9.5802,1,1_11
1.0156,0.0415,-0.3381,-8.6336,-14.9924,-11.3893,1,1_11
0.8838,0.3799,-0.4031,55.8931,20.7557,26.7099,1,1_12
0.9424,0.3887,-0.4736,60.1527,18.5573,25.1069,1,1_12
0.9121,0.3860,-0.5664,61.8168,17.1069,22.8168,1,1_12
0.8918,0.3809,-0.6621,60.1298,21.8779,23.9847,1,1_12
0.9480,0.3794,-0.7495,57.2061,28.7786,25.4885,1,1_12
0.9968,0.3701,-0.8301,53.4427,36.7328,23.5725,1,1_12
1.0857,0.3845,-0.8911,49.1527,41.1603,21.0611,1,1_12
1.1187,0.3860,-0.9519,45.2672,38.8168,15.0382,1,1_12
1.0564,0.3835,-1.0313,41.3817,39.0153,12.5420,1,1_12
1.0232,0.3601,-1.1462,34.6107,42.1374,14.2214,1,1_12
1.0623,0.3108,-1.2615,22.4809,45.2748,17.4427,1,1_12
1.1907,0.2495,-1.3706,2.9466,43.0229,19.7557,1,1_12
1.3279,0.1990,-1.4480,-21.7481,32.2672,12.3588,1,1_12
1.3408,0.1760,-1.4790,-44.4809,26.3282,2.7328,1,1_12
1.2827,0.1211,-1.4785,-65.6412,32.3053,-10.2214,1,1_12
1.2605,0.0615,-1.4197,-86.3435,42.2137,-19.5038,1,1_12
1.3335,-0.0359,-1.3083,-113.5649,38.0840,-31.4122,1,1_12
1.3130,-0.0859,-1.1541,-145.3817,21.4733,-44.7863,1,1_12
1.2620,-0.0991,-0.9116,-176.2519,4.1908,-58.0611,1,1_12
1.1460,-0.0823,-0.6438,-198.1908,-11.8473,-70.6718,1,1_12
0.9612,-0.0190,-0.3926,-208.7557,-21.1298,-77.0534,1,1_12
0.8167,0.0349,-0.1672,-209.1527,-22.4580,-76.0076,1,1_12
0.7161,0.1021,0.0498,-198.9847,-18.9847,-70.3969,1,1_12
0.6443,0.1558,0.2065,-181.3511,-13.2748,-61.6260,1,1_12
0.6165,0.2163,0.3579,-158.6794,-9.0534,-51.7023,1,1_12
0.5935,0.2917,0.4783,-129.5267,-8.1450,-40.5725,1,1_12
0.5742,0.3320,0.4880,-98.1527,-9.7176,-27.6489,1,1_12
0.5945,0.3333,0.4517,-71.7786,-12.9389,-16.9542,1,1_12
0.6074,0.3428,0.3853,-50.3206,-14.4504,-10.9313,1,1_12
0.6292,0.3384,0.3289,-34.1069,-18.5573,-8.8473,1,1_12
0.5957,0.3274,0.2637,-22.6183,-24.0458,-6.7863,1,1_12
0.5876,0.3254,0.2090,-14.7863,-29.1450,-4.8855,1,1_12
0.5710,0.3108,0.1309,-10.3817,-32.1450,-4.0534,1,1_12
0.5449,0.2969,0.1130,-8.1527,-36.0153,-3.8397,1,1_12
0.4890,0.2939,0.1194,-6.4122,-40.1832,-4.4504,1,1_12
0.3999,0.2827,0.1406,-4.0534,-43.4275,-1.4809,1,1_12
0.3418,0.2783,0.1453,0.2901,-46.9313,3.4122,1,1_12
0.3188,0.2722,0.1523,7.7557,-50.8931,8.5115,1,1_12
0.2788,0.2593,0.1384,17.0534,-53.0916,11.7786,1,1_12
0.1716,0.2551,0.1272,26.6183,-49.8702,15.7176,1,1_12
0.1360,0.1985,0.0806,35.2748,-43.8626,21.6870,1,1_12
-0.0554,0.2458,0.0857,46.8855,-34.0992,34.8168,1,1_12
0.0027,0.2720,-0.0090,61.6718,-16.7863,55.6641,1,1_12
0.1086,0.2627,-0.1040,74.4198,0.7176,74.0458,1,1_12
0.2336,0.2273,-0.2048,83.3359,13.8092,85.2977,1,1_12
0.3291,0.1919,-0.2859,85.6107,20.0763,91.5496,1,1_12
0.4026,0.2122,-0.3516,83.7634,25.8473,97.9084,1,1_12
0.5510,0.2451,-0.4136,78.1298,25.9160,105.0000,1,1_12
0.6646,0.2935,-0.4871,71.4504,21.4885,110.4580,1,1_12
0.7837,0.3328,-0.5518,62.6947,16.4504,114.2519,1,1_12
1.1577,0.3145,-0.6108,50.8321,11.6565,103.3206,1,1_12
0.9199,0.4016,-0.5051,50.3817,15.7863,108.4504,1,1_12
1.1418,0.4155,-0.5154,48.5038,19.7939,105.5115,1,1_12
1.2688,0.4199,-0.5056,49.9313,18.9389,106.8168,1,1_12
1.3506,0.3748,-0.5491,54.3053,11.4046,108.4122,1,1_12
1.4380,0.3228,-0.6277,55.4885,4.3130,109.6336,1,1_12
1.5024,0.2185,-0.7056,53.0687,-0.5496,105.5420,1,1_12
1.4678,0.1133,-0.7932,43.7099,3.1069,100.0840,1,1_12
1.5122,0.0549,-0.8118,30.5954,14.4122,96.0916,1,1_12
1.6648,0.0422,-0.7358,15.9389,16.5420,89.3664,1,1_12
1.7244,0.0459,-0.6528,7.6260,5.1756,74.0687,1,1_12
1.7478,0.0405,-0.6479,3.0534,-5.8855,61.3511,1,1_12
1.6101,0.0312,-0.6272,0.9084,-6.8168,48.6412,1,1_12
1.5237,0.0173,-0.5867,3.4809,1.9847,42.0076,1,1_12
1.4885,0.0046,-0.5527,6.3588,8.8855,35.8931,1,1_12
1.4294,-0.0269,-0.5393,8.3664,13.6260,29.8244,1,1_12
1.4434,-0.0461,-0.5374,7.0840,14.6641,23.5725,1,1_12
1.4185,-0.0493,-0.5034,3.2977,10.5573,15.2595,1,1_12
1.3516,-0.0393,-0.4731,1.1679,5.4733,6.6947,1,1_12
1.2937,-0.0310,-0.4604,-0.1374,1.4733,-0.5725,1,1_12
1.2100,-0.0237,-0.4609,-1.3664,-0.2214,-6.0687,1,1_12
1.1292,-0.0105,-0.4551,-1.6489,0.7863,-7.8855,1,1_12
1.0833,-0.0002,-0.4585,-1.5038,3.1603,-8.6794,1,1_12
1.0508,-0.0015,-0.4521,-2.2214,4.5649,-8.9389,1,1_12
1.0381,0.0037,-0.4417,-4.1298,3.6183,-8.6183,1,1_12
1.0308,0.0156,-0.4172,-6.1756,-0.2061,-9.6260,1,1_12
1.0134,0.0293,-0.4011,-6.9618,-3.9313,-11.1832,1,1_12
0.9832,0.0452,-0.3909,-6.6336,-4.5344,-12.3893,1,1_12
0.9507,0.0579,-0.3892,-5.3206,-2.6336,-11.8931,1,1_12
0.9292,0.0645,-0.3911,-3.8702,-0.7710,-9.9084,1,1_12
0.9456,0.0811,-0.3870,-2.9695,0.5115,-7.2137,1,1_12
0.9927,0.0757,-0.3904,-2.1527,-0.7481,-6.5649,1,1_12
1.0078,0.0959,-0.3879,-1.7786,-3.2214,-10.1603,1,1_12
1.0242,0.0681,-0.3928,-2.2061,-6.6718,-13.8244,1,1_12
0.9805,0.0886,-0.4011,-2.0534,-9.5344,-15.6183,1,1_12
0.9226,0.1042,-0.4109,-1.1450,-9.1756,-12.5954,1,1_12
0.8904,0.1006,-0.4265,0.2366,-5.4351,-5.4275,1,1_12
0.7261,0.4019,-0.3789,44.5420,-38.9466,26.9847,1,1_13
0.7371,0.4302,-0.5330,48.3282,-34.4885,28.8321,1,1_13
0.7917,0.4465,-0.7104,52.8168,-16.3511,31.6031,1,1_13
0.9373,0.4944,-0.8113,56.3206,-0.3130,35.1221,1,1_13
1.1204,0.5039,-0.9377,61.7405,5.9618,39.2214,1,1_13
1.3018,0.4744,-1.1223,60.4656,3.7557,41.0916,1,1_13
1.4985,0.3652,-1.3328,47.1298,-1.8550,33.7786,1,1_13
1.5701,0.2812,-1.5159,23.0458,-6.6412,19.7939,1,1_13
1.6448,0.2158,-1.6436,-9.2519,-10.1527,3.1450,1,1_13
1.6489,0.2109,-1.6396,-41.2137,-12.4046,-17.3282,1,1_13
1.6013,0.1938,-1.6052,-68.0000,-9.3740,-32.4809,1,1_13
1.5823,0.1694,-1.5376,-93.4351,-6.1832,-46.4504,1,1_13
1.5059,0.1270,-1.4180,-120.4580,-5.1450,-59.1832,1,1_13
1.4353,0.0906,-1.2253,-147.7252,-8.9084,-70.0382,1,1_13
1.3145,0.0706,-0.9536,-170.4198,-16.4809,-81.1069,1,1_13
1.1516,0.0930,-0.6917,-184.6565,-23.0153,-88.6565,1,1_13
0.9346,0.1323,-0.3848,-187.9924,-24.4504,-92.9695,1,1_13
0.7478,0.1953,-0.0959,-179.3664,-19.6794,-91.5191,1,1_13
0.5876,0.2559,0.0994,-163.9771,-14.9924,-87.7863,1,1_13
0.4917,0.3081,0.2378,-144.1832,-11.0076,-78.3053,1,1_13
0.4417,0.3372,0.3425,-121.3588,-11.2595,-66.8855,1,1_13
0.4541,0.3271,0.3782,-97.4198,-16.6718,-54.4809,1,1_13
0.4451,0.2681,0.3357,-78.4046,-22.2366,-45.9160,1,1_13
0.4199,0.2346,0.2830,-64.8244,-26.4733,-40.7786,1,1_13
0.3752,0.2297,0.2502,-56.1832,-30.5954,-36.3130,1,1_13
0.3472,0.2498,0.2339,-48.0000,-35.4962,-31.2595,1,1_13
0.3169,0.2751,0.2102,-39.1145,-40.1603,-26.3206,1,1_13
0.2327,0.2898,0.2126,-27.1603,-42.3130,-21.2061,1,1_13
0.1509,0.2896,0.1802,-14.0458,-39.6947,-14.7557,1,1_13
0.0918,0.2920,0.1777,-1.6794,-37.7099,-7.4962,1,1_13
0.0234,0.2915,0.1562,10.5496,-36.2672,1.2901,1,1_13
-0.0291,0.3271,0.1316,23.5115,-32.5115,11.6031,1,1_13
-0.0854,0.3757,0.0698,37.3206,-25.7863,22.8244,1,1_13
-0.1062,0.3867,-0.0032,50.0763,-15.0763,35.8015,1,1_13
-0.1316,0.3845,-0.0945,59.7481,-3.7557,50.4962,1,1_13
-0.1250,0.3447,-0.1611,66.6794,9.9771,67.6489,1,1_13
-0.0400,0.3066,-0.2124,71.9924,23.5344,83.0305,1,1_13
0.0366,0.2874,-0.2629,73.4351,33.7710,95.1679,1,1_13
0.1709,0.2449,-0.2942,71.0458,38.9771,108.0305,1,1_13
0.3000,0.2510,-0.2754,65.4504,40.7786,116.0611,1,1_13
0.2483,0.2976,-0.2751,62.5725,38.5649,125.8092,1,1_13
0.4275,0.3452,-0.2712,58.7786,32.1221,121.7557,1,1_13
0.5393,0.3127,-0.3496,60.0382,39.9618,133.7405,1,1_13
0.5942,0.2429,-0.4568,50.4504,42.3130,133.1450,1,1_13
0.6958,0.2263,-0.4775,35.0000,39.7863,141.6870,1,1_13
0.8760,0.2107,-0.4146,15.0992,26.0916,147.9542,1,1_13
1.1597,0.2693,-0.3091,-0.1756,4.2061,153.8168,1,1_13
1.3572,0.2834,-0.2166,-7.5496,-19.0229,150.4427,1,1_13
1.4695,0.2517,-0.1865,0.3511,-32.5267,141.0305,1,1_13
1.4812,0.2175,-0.3074,12.7328,-30.3130,127.9466,1,1_13
1.5442,0.2122,-0.3835,23.5573,-9.9924,124.9237,1,1_13
1.6721,0.2041,-0.4065,34.6031,8.7939,125.3435,1,1_13
1.9312,0.1716,-0.4521,41.6031,17.8321,123.7786,1,1_13
1.9999,0.1821,-0.5000,38.7557,16.1527,110.1298,1,1_13
1.9999,0.1631,-0.5024,31.3359,11.0305,92.2443,1,1_13
1.9999,0.1877,-0.4648,21.4198,5.5191,76.7023,1,1_13
1.9999,0.2087,-0.3979,6.2366,-5.6412,39.7176,1,1_13
1.9999,0.2305,-0.2009,4.1679,-5.2443,17.1374,1,1_13
1.9999,0.2546,-0.0415,11.9924,-1.2672,-3.0611,1,1_13
1.9999,0.1638,0.0759,25.0305,6.3206,-17.4885,1,1_13
1.9536,0.0979,0.2217,43.9847,12.1450,-31.0000,1,1_13
1.9058,-0.0378,0.2998,62.5649,12.0382,-43.7405,1,1_13
1.8269,-0.0813,0.2925,78.1679,3.0916,-62.3817,1,1_13
1.5823,-0.1008,0.2847,89.5496,-8.0153,-78.6107,1,1_13
1.2756,-0.0891,0.2473,97.9542,-12.4046,-90.9618,1,1_13
0.8098,0.0188,0.2329,111.7481,-7.4046,-86.4962,1,1_13
0.8914,0.0061,0.1035,122.5115,-5.2901,-84.3282,1,1_13
0.6855,0.0342,-0.0269,132.5878,-6.7939,-76.6870,1,1_13
0.6772,-0.0139,-0.2451,137.6336,-12.3817,-66.4198,1,1_13
0.6230,-0.0444,-0.4695,130.5878,-21.5420,-59.5115,1,1_13
0.5327,-0.0466,-0.6323,119.8015,-29.7328,-54.0763,1,1_13
